house_id,bathrooms,rooms,price_per_m2,location,longitude,latitude
2612,2.0,3,5441.640378548896,"Lumiar, Lisboa",-9.163768329774571,38.7713305
2613,1.0,1,10273.972602739726,"Santa Maria Maior, Lisboa",-9.13281443966602,38.71244015
2614,3.0,4,4996.9154842689695,"Lumiar, Lisboa",-9.163768329774571,38.7713305
2615,3.0,3,8114.754098360656,"Misericórdia, Lisboa",-9.148208839964797,38.7106835
2616,1.0,2,6338.028169014085,"Santa Maria Maior, Lisboa",-9.13281443966602,38.71244015
2617,3.0,3,6944.444444444444,"Santo António, Lisboa",-9.148989723959597,38.7217012
2618,2.0,3,5583.756345177665,"Campo de Ourique, Lisboa",-9.16522274104384,38.7182127
2619,2.0,3,4342.105263157895,"Lumiar, Lisboa",-9.163768329774571,38.7713305
2620,2.0,3,5481.072555205047,"Lumiar, Lisboa",-9.163768329774571,38.7713305
2621,1.0,1,4391.891891891892,"Santa Maria Maior, Lisboa",-9.13281443966602,38.71244015
2622,2.0,4,4935.225169648365,"Lumiar, Lisboa",-9.163768329774571,38.7713305
2623,4.0,4,12878.787878787878,"Misericórdia, Lisboa",-9.148208839964797,38.7106835
2624,1.0,0,2911.764705882353,"São Vicente, Lisboa",-9.125071258424402,38.71834765
2625,2.0,3,5402.208201892745,"Lumiar, Lisboa",-9.163768329774571,38.7713305
2626,1.0,1,4307.692307692308,"Penha de França, Lisboa",-9.126961857690231,38.72715325
2627,4.0,4,5750.0,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2628,2.0,2,13207.547169811322,"Santo António, Lisboa",-9.148989723959597,38.7217012
2629,2.0,2,4610.38961038961,"Arroios, Lisboa",-9.139259937314238,38.7316044
2630,2.0,1,5913.978494623656,"Arroios, Lisboa",-9.139259937314238,38.7316044
2631,2.0,3,5387.931034482759,"Santa Maria Maior, Lisboa",-9.13281443966602,38.71244015
2632,3.0,3,6892.857142857143,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2633,3.0,3,4844.903988183161,"Alvalade, Lisboa",-9.13931818806065,38.7474901
2634,2.0,2,10619.047619047618,"Santo António, Lisboa",-9.148989723959597,38.7217012
2635,2.0,3,11157.064537847456,"Santo António, Lisboa",-9.148989723959597,38.7217012
2636,3.0,3,5503.355704697987,"Marvila, Lisboa",-9.112752040098734,38.7482586
2637,1.0,1,5578.9473684210525,"Marvila, Lisboa",-9.112752040098734,38.7482586
2638,1.0,1,5361.44578313253,"Marvila, Lisboa",-9.112752040098734,38.7482586
2639,1.0,0,6011.9047619047615,"Marvila, Lisboa",-9.112752040098734,38.7482586
2640,3.0,3,5876.288659793814,"Marvila, Lisboa",-9.112752040098734,38.7482586
2641,4.0,3,5864.864864864865,"Marvila, Lisboa",-9.112752040098734,38.7482586
2642,4.0,4,5848.214285714285,"Marvila, Lisboa",-9.112752040098734,38.7482586
2643,2.0,3,3095.2380952380954,"Ramada e Caneças, Odivelas, Lisboa",-9.219697005708811,38.8146044
2644,2.0,3,2557.1428571428573,"Venteira, Amadora, Lisboa",-9.240497507432714,38.74675855
2645,2.0,3,4708.695652173913,"Benfica, Lisboa",-9.195298604626885,38.738026950000005
2646,1.0,1,4542.857142857143,"Venteira, Amadora, Lisboa",-9.240497507432714,38.74675855
2647,1.0,2,2386.6666666666665,"Mina de Água, Amadora, Lisboa",-9.23737804709219,38.777169400000005
2648,1.0,2,2916.6666666666665,"Águas Livres, Amadora, Lisboa",-9.2204373553897,38.7455524
2649,1.0,1,2709.090909090909,"Mina de Água, Amadora, Lisboa",-9.23737804709219,38.777169400000005
2650,1.0,2,2741.935483870968,"Falagueira-Venda Nova, Amadora, Lisboa",-9.21767478620114,38.7587294
2651,1.0,2,7509.433962264151,"Misericórdia, Lisboa",-9.148208839964797,38.7106835
2652,1.0,2,6268.656716417911,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2653,2.0,3,3361.4457831325303,"Penha de França, Lisboa",-9.126961857690231,38.72715325
2654,1.0,2,6000.0,"Santo António, Lisboa",-9.148989723959597,38.7217012
2655,4.0,4,7567.567567567567,"Estrela, Lisboa",-9.163197932988131,38.7075024
2656,3.0,3,5509.259259259259,"Penha de França, Lisboa",-9.126961857690231,38.72715325
2657,2.0,2,4740.740740740741,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Oeiras, Lisboa",-9.314443310006252,38.69325455
2658,1.0,3,3627.272727272728,"Santa Maria Maior, Lisboa",-9.13281443966602,38.71244015
2659,1.0,2,2868.4210526315787,"Beato, Lisboa",-9.110239570540047,38.7326216
2660,2.0,2,3916.6666666666665,"Ericeira, Mafra, Lisboa",-9.4170098,38.9631655
2661,2.0,1,2796.020547499837,"Ericeira, Mafra, Lisboa",-9.4170098,38.9631655
2662,1.0,1,6981.132075471698,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2663,1.0,1,7500.0,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2664,1.0,2,1688.3116883116884,"Queluz e Belas, Sintra, Lisboa",-9.264548751189023,38.778747800000005
2665,1.0,1,6438.923395445135,"São Domingos de Benfica, Lisboa",-9.176214740466666,38.74620965
2666,2.0,2,9621.993127147767,"Santo António, Lisboa",-9.148989723959597,38.7217012
2667,3.0,1,7812.5,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2668,3.0,3,1568.1818181818182,"Póvoa de Santa Iria e Forte da Casa, Vila Franca de Xira, Lisboa",-9.063360526368816,38.8640307
2669,1.0,2,4921.875,"Campolide, Lisboa",-9.167911166284304,38.73182715
2670,3.0,2,7067.307692307692,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2671,2.0,3,1958.3333333333333,"Santa Iria de Azoia, São João da Talha e Bobadela, Loures, Lisboa",-9.088739018185784,38.8443575
2672,2.0,4,3642.857142857143,"Penha de França, Lisboa",-9.126961857690231,38.72715325
2673,3.0,3,4084.158415841584,"Alvalade, Lisboa",-9.13931818806065,38.7474901
2674,4.0,4,3920.786815523658,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim), Sintra, Lisboa",-9.377974527811883,38.8103462
2675,2.0,3,2392.0,"Venteira, Amadora, Lisboa",-9.240497507432714,38.74675855
2676,2.0,2,2655.913978494624,"Venteira, Amadora, Lisboa",-9.240497507432714,38.74675855
2677,,3,8873.720136518772,"Cascais e Estoril, Cascais, Lisboa",-9.45676719216982,38.71503215
2678,3.0,3,7823.12925170068,"Parque das Nações, Lisboa",-9.0953729,38.7638712
2679,2.0,2,7268.041237113402,"Parque das Nações, Lisboa",-9.0953729,38.7638712
2680,1.0,2,2328.358208955224,"Ericeira, Mafra, Lisboa",-9.4170098,38.9631655
2681,4.0,1,8777.777777777777,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2682,4.0,2,7875.0,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2683,4.0,4,7669.365146996165,"Misericórdia, Lisboa",-9.148208839964797,38.7106835
2684,1.0,2,2905.8823529411766,"Venteira, Amadora, Lisboa",-9.240497507432714,38.74675855
2685,2.0,2,2245.454545454545,"Venteira, Amadora, Lisboa",-9.240497507432714,38.74675855
2686,2.0,3,2427.1844660194174,"Mafra, Lisboa",-9.3282374,38.9369782
2687,2.0,1,7884.615384615385,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2688,2.0,3,7075.471698113208,"Santa Maria Maior, Lisboa",-9.13281443966602,38.71244015
2689,2.0,3,1000.0,"Sobral de Monte Agraço, Lisboa",-9.15171,39.01835
2690,4.0,4,4613.095238095239,"Porto Salvo, Oeiras, Lisboa",-9.3020403,38.717239
2691,4.0,5,3574.561403508772,"Porto Salvo, Oeiras, Lisboa",-9.3020403,38.717239
2692,3.0,3,5057.471264367816,"Porto Salvo, Oeiras, Lisboa",-9.3020403,38.717239
2693,4.0,5,3947.368421052632,"Porto Salvo, Oeiras, Lisboa",-9.3020403,38.717239
2694,4.0,5,5043.859649122807,"Porto Salvo, Oeiras, Lisboa",-9.3020403,38.717239
2695,2.0,2,6740.25974025974,"Santa Maria Maior, Lisboa",-9.13281443966602,38.71244015
2696,2.0,2,6569.620253164557,"Santa Maria Maior, Lisboa",-9.13281443966602,38.71244015
2697,2.0,2,7597.014925373134,"Santa Maria Maior, Lisboa",-9.13281443966602,38.71244015
2698,3.0,2,8962.264150943396,"Santa Maria Maior, Lisboa",-9.13281443966602,38.71244015
2699,3.0,2,8750.0,"Santa Maria Maior, Lisboa",-9.13281443966602,38.71244015
2700,,3,3265.30612244898,"Marvila, Lisboa",-9.112752040098734,38.7482586
2701,3.0,4,2500.0,"Águas Livres, Amadora, Lisboa",-9.2204373553897,38.7455524
2702,3.0,4,2475.0,"Águas Livres, Amadora, Lisboa",-9.2204373553897,38.7455524
2703,2.0,2,2464.285714285714,"Águas Livres, Amadora, Lisboa",-9.2204373553897,38.7455524
2704,3.0,4,2450.0,"Águas Livres, Amadora, Lisboa",-9.2204373553897,38.7455524
2705,2.0,3,2470.5882352941176,"Águas Livres, Amadora, Lisboa",-9.2204373553897,38.7455524
2706,2.0,3,2441.176470588235,"Águas Livres, Amadora, Lisboa",-9.2204373553897,38.7455524
2707,2.0,2,2767.8571428571427,"Águas Livres, Amadora, Lisboa",-9.2204373553897,38.7455524
2708,1.0,1,4594.594594594595,"Penha de França, Lisboa",-9.126961857690231,38.72715325
2709,1.0,1,4827.586206896552,"Penha de França, Lisboa",-9.126961857690231,38.72715325
2710,2.0,2,7392.02657807309,"Santo António, Lisboa",-9.148989723959597,38.7217012
2711,4.0,3,6465.753424657534,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2712,1.0,1,6566.738044254104,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2713,1.0,1,6767.515923566879,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2714,1.0,1,6926.751592356688,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2715,1.0,2,1728.3950617283951,"Lourinhã e Atalaia, Lourinhã, Lisboa",-9.292061554582268,39.2535099
2716,1.0,1,6608.280254777071,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2717,1.0,1,6281.227694503926,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2718,1.0,1,6289.8089171974525,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2719,2.0,2,3907.563025210084,"Ericeira, Mafra, Lisboa",-9.4170098,38.9631655
2720,2.0,2,4150.943396226415,"Ericeira, Mafra, Lisboa",-9.4170098,38.9631655
2721,2.0,2,4319.753086419753,"Beato, Lisboa",-9.110239570540047,38.7326216
2722,1.0,1,5551.0204081632655,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2723,1.0,2,5075.384615384615,"Benfica, Lisboa",-9.195298604626885,38.738026950000005
2724,2.0,1,6636.363636363636,"Arroios, Lisboa",-9.139259937314238,38.7316044
2725,3.0,3,4360.902255639097,"Odivelas, Lisboa",-9.18782210264363,38.7953835
2726,2.0,2,3103.5087719298244,"Odivelas, Lisboa",-9.18782210264363,38.7953835
2727,3.0,4,5166.666666666667,"Campo de Ourique, Lisboa",-9.16522274104384,38.7182127
2728,3.0,3,3697.183098591549,"Ericeira, Mafra, Lisboa",-9.4170098,38.9631655
2729,3.0,1,9078.125,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2730,3.0,4,2968.533544429052,"São Domingos de Rana, Cascais, Lisboa",-9.3417434,38.7015666
2731,4.0,2,12222.222222222224,"Cascais e Estoril, Cascais, Lisboa",-9.45676719216982,38.71503215
2732,2.0,3,4112.5,"Cascais e Estoril, Cascais, Lisboa",-9.45676719216982,38.71503215
2733,2.0,2,8080.80808080808,"Alvalade, Lisboa",-9.13931818806065,38.7474901
2734,3.0,3,7067.669172932331,"Alvalade, Lisboa",-9.13931818806065,38.7474901
2735,3.0,3,6917.293233082707,"Alvalade, Lisboa",-9.13931818806065,38.7474901
2736,2.0,2,8219.17808219178,"Alvalade, Lisboa",-9.13931818806065,38.7474901
2737,3.0,3,6766.917293233083,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2738,3.0,3,6503.7593984962405,"Alvalade, Lisboa",-9.13931818806065,38.7474901
2739,3.0,3,7909.090909090909,"Alvalade, Lisboa",-9.13931818806065,38.7474901
2740,2.0,2,2015.3902528398685,"Águas Livres, Amadora, Lisboa",-9.2204373553897,38.7455524
2741,3.0,3,5571.847507331378,"Alvalade, Lisboa",-9.13931818806065,38.7474901
2742,1.0,2,9107.142857142857,"Santo António, Lisboa",-9.148989723959597,38.7217012
2743,3.0,3,3571.428571428572,"Ericeira, Mafra, Lisboa",-9.4170098,38.9631655
2744,2.0,4,5040.0,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2745,3.0,3,3602.941176470588,"Ericeira, Mafra, Lisboa",-9.4170098,38.9631655
2746,1.0,2,2078.5714285714284,"Mina de Água, Amadora, Lisboa",-9.23737804709219,38.777169400000005
2747,2.0,3,3527.093596059113,"Marvila, Lisboa",-9.112752040098734,38.7482586
2748,3.0,3,3521.12676056338,"Azueira e Sobral da Abelheira, Mafra, Lisboa",-9.296203706595206,38.9971972
2749,3.0,3,7333.333333333333,"Ericeira, Mafra, Lisboa",-9.4170098,38.9631655
2750,,5,3326.241134751773,"Sacavém e Prior Velho, Loures, Lisboa",-9.111521688666812,38.7944189
2751,2.0,2,2395.833333333333,"Águas Livres, Amadora, Lisboa",-9.2204373553897,38.7455524
2752,3.0,4,2402.9126213592235,"Águas Livres, Amadora, Lisboa",-9.2204373553897,38.7455524
2753,1.0,2,8200.0,"São Vicente, Lisboa",-9.125071258424402,38.71834765
2754,2.0,2,7800.0,"São Vicente, Lisboa",-9.125071258424402,38.71834765
2755,2.0,3,9312.5,"São Vicente, Lisboa",-9.125071258424402,38.71834765
2756,2.0,2,9405.940594059406,"São Vicente, Lisboa",-9.125071258424402,38.71834765
2757,3.0,4,2378.640776699029,"Águas Livres, Amadora, Lisboa",-9.2204373553897,38.7455524
2758,3.0,3,2385.057471264368,"Águas Livres, Amadora, Lisboa",-9.2204373553897,38.7455524
2759,,4,3223.0483271375465,"Sacavém e Prior Velho, Loures, Lisboa",-9.111521688666812,38.7944189
2760,1.0,2,2767.8571428571427,"Águas Livres, Amadora, Lisboa",-9.2204373553897,38.7455524
2761,2.0,3,4126.21359223301,"Penha de França, Lisboa",-9.126961857690231,38.72715325
2762,1.0,2,3405.172413793104,"Penha de França, Lisboa",-9.126961857690231,38.72715325
2763,1.0,1,3888.8888888888887,"Santa Maria Maior, Lisboa",-9.13281443966602,38.71244015
2764,2.0,4,9850.0,"Cascais e Estoril, Cascais, Lisboa",-9.45676719216982,38.71503215
2765,2.0,2,6756.756756756757,"Arroios, Lisboa",-9.139259937314238,38.7316044
2766,,2,6690.126050420168,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2767,2.0,3,10204.081632653062,"Belém, Lisboa",-9.2094318,38.6977695
2768,3.0,3,2687.074829931973,"Póvoa de Santa Iria e Forte da Casa, Vila Franca de Xira, Lisboa",-9.063360526368816,38.8640307
2769,4.0,0,3456.221198156682,"Marvila, Lisboa",-9.112752040098734,38.7482586
2770,1.0,1,2622.6415094339623,"Algueirão-Mem Martins, Sintra, Lisboa",-9.3397834,38.7999099
2771,2.0,3,2208.333333333333,"Vila Franca de Xira, Lisboa",-8.988824041991643,38.912368400000005
2772,1.0,2,1562.5,"Algueirão-Mem Martins, Sintra, Lisboa",-9.3397834,38.7999099
2773,1.0,2,4109.589041095891,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo, Oeiras, Lisboa",-9.228878991510486,38.705234950000005
2774,2.0,4,3091.6030534351144,"Águas Livres, Amadora, Lisboa",-9.2204373553897,38.7455524
2775,2.0,3,2964.601769911505,"Águas Livres, Amadora, Lisboa",-9.2204373553897,38.7455524
2776,2.0,2,2268.90756302521,"Águas Livres, Amadora, Lisboa",-9.2204373553897,38.7455524
2777,2.0,3,2455.111762550385,"Águas Livres, Amadora, Lisboa",-9.2204373553897,38.7455524
2778,2.0,2,2399.7741389045736,"Águas Livres, Amadora, Lisboa",-9.2204373553897,38.7455524
2779,2.0,3,2338.568935427574,"Águas Livres, Amadora, Lisboa",-9.2204373553897,38.7455524
2780,4.0,5,2145.1990632318502,"Lourinhã e Atalaia, Lourinhã, Lisboa",-9.292061554582268,39.2535099
2781,1.0,2,4447.43935309973,"Campo de Ourique, Lisboa",-9.16522274104384,38.7182127
2782,,2,4294.117647058823,"Arroios, Lisboa",-9.139259937314238,38.7316044
2783,1.0,0,7000.0,"Santa Maria Maior, Lisboa",-9.13281443966602,38.71244015
2784,1.0,1,3888.8888888888887,"São Vicente, Lisboa",-9.125071258424402,38.71834765
2785,4.0,0,2681.3880126182967,"Marvila, Lisboa",-9.112752040098734,38.7482586
2786,4.0,0,5725.1908396946565,"Marvila, Lisboa",-9.112752040098734,38.7482586
2787,1.0,1,6767.515923566879,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2788,1.0,1,5551.0204081632655,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2789,1.0,1,6062.81957633309,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2790,4.0,3,6453.377085042384,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2791,1.0,1,6423.982869379015,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2792,1.0,1,6566.738044254104,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2793,1.0,1,6926.751592356688,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2794,,6,4775.2808988764045,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2795,2.0,3,1432.6923076923076,"Vila Franca de Xira, Lisboa",-8.988824041991643,38.912368400000005
2796,2.0,3,2058.823529411765,"Massamá e Monte Abraão, Sintra, Lisboa",-9.272814273095552,38.75766135
2797,4.0,4,4613.095238095239,"Porto Salvo, Oeiras, Lisboa",-9.3020403,38.717239
2798,3.0,3,4985.754985754986,"Porto Salvo, Oeiras, Lisboa",-9.3020403,38.717239
2799,3.0,3,4100.946372239748,"Porto Salvo, Oeiras, Lisboa",-9.3020403,38.717239
2800,4.0,5,3570.646221248631,"Porto Salvo, Oeiras, Lisboa",-9.3020403,38.717239
2801,4.0,5,3943.044906900328,"Porto Salvo, Oeiras, Lisboa",-9.3020403,38.717239
2802,2.0,2,3555.555555555556,"Carnaxide e Queijas, Oeiras, Lisboa",-9.244178908941116,38.72609605
2803,4.0,5,5038.335158817086,"Porto Salvo, Oeiras, Lisboa",-9.3020403,38.717239
2804,1.0,2,2783.0188679245284,"Cascais e Estoril, Cascais, Lisboa",-9.45676719216982,38.71503215
2805,2.0,2,7200.0,"Areeiro, Lisboa",-9.1333962,38.7423786
2806,2.0,3,2186.813186813187,"Odivelas, Lisboa",-9.18782210264363,38.7953835
2807,1.0,2,4647.058823529412,"Campo de Ourique, Lisboa",-9.16522274104384,38.7182127
2808,2.0,2,5160.919540229885,"Areeiro, Lisboa",-9.1333962,38.7423786
2809,1.0,3,2126.6666666666665,"Cacém e São Marcos, Sintra, Lisboa",-9.307724642023503,38.76445685
2810,1.0,2,4111.764705882353,"Alvalade, Lisboa",-9.13931818806065,38.7474901
2811,2.0,2,6000.0,"Areeiro, Lisboa",-9.1333962,38.7423786
2812,2.0,3,2106.299212598425,"Vialonga, Vila Franca de Xira, Lisboa",-9.0785504,38.8735511
2813,3.0,3,3786.764705882353,"Benfica, Lisboa",-9.195298604626885,38.738026950000005
2814,2.0,2,8590.90909090909,"Alcântara, Lisboa",-9.1828759210045,38.71105735
2815,2.0,2,5468.170962694556,"Alvalade, Lisboa",-9.13931818806065,38.7474901
2816,1.0,2,4347.826086956522,"Arroios, Lisboa",-9.139259937314238,38.7316044
2817,2.0,3,8270.676691729323,"Santo António, Lisboa",-9.148989723959597,38.7217012
2818,2.0,1,10242.0,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2819,2.0,1,11428.941176470587,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2820,2.0,2,9912.998921251348,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2821,2.0,1,10791.529411764706,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2822,2.0,1,11091.058823529413,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2823,2.0,2,11085.72972972973,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2824,4.0,3,11467.842170160297,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2825,4.0,3,12026.152897657214,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2826,2.0,2,10145.631067961163,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2827,1.0,1,5042.424242424242,"Alcântara, Lisboa",-9.1828759210045,38.71105735
2828,4.0,4,5161.290322580645,"Estrela, Lisboa",-9.163197932988131,38.7075024
2829,3.0,6,6666.666666666667,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2830,1.0,1,2049.1803278688526,"Algueirão-Mem Martins, Sintra, Lisboa",-9.3397834,38.7999099
2831,4.0,4,7053.921568627451,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2832,3.0,4,7397.356211152937,"Alcântara, Lisboa",-9.1828759210045,38.71105735
2833,3.0,3,3496.5034965034965,"Porto Salvo, Oeiras, Lisboa",-9.3020403,38.717239
2834,1.0,3,1458.7155963302753,"Rio de Mouro, Sintra, Lisboa",-9.3256835,38.7723602
2835,2.0,2,2589.928057553957,"Queluz e Belas, Sintra, Lisboa",-9.264548751189023,38.778747800000005
2836,2.0,3,3503.184713375796,"Estrela, Lisboa",-9.163197932988131,38.7075024
2837,2.0,3,2743.119266055046,"Venteira, Amadora, Lisboa",-9.240497507432714,38.74675855
2838,2.0,3,2651.376146788991,"Venteira, Amadora, Lisboa",-9.240497507432714,38.74675855
2839,2.0,2,6750.0,"Alcântara, Lisboa",-9.1828759210045,38.71105735
2840,1.0,1,5438.596491228071,"Alcântara, Lisboa",-9.1828759210045,38.71105735
2841,1.0,1,5535.714285714285,"Alcântara, Lisboa",-9.1828759210045,38.71105735
2842,2.0,2,5238.095238095239,"Alcântara, Lisboa",-9.1828759210045,38.71105735
2843,2.0,2,5763.358778625954,"Alcântara, Lisboa",-9.1828759210045,38.71105735
2844,2.0,2,4128.053917438921,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Oeiras, Lisboa",-9.314443310006252,38.69325455
2845,2.0,2,5730.769230769231,"Alcântara, Lisboa",-9.1828759210045,38.71105735
2846,2.0,2,5138.888888888889,"Alcântara, Lisboa",-9.1828759210045,38.71105735
2847,2.0,2,5486.111111111111,"Alcântara, Lisboa",-9.1828759210045,38.71105735
2848,2.0,2,6500.0,"Alcântara, Lisboa",-9.1828759210045,38.71105735
2849,3.0,3,2852.654208698528,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo, Oeiras, Lisboa",-9.228878991510486,38.705234950000005
2850,1.0,3,5500.0,"Estrela, Lisboa",-9.163197932988131,38.7075024
2851,1.0,2,2278.5714285714284,"Cacém e São Marcos, Sintra, Lisboa",-9.307724642023503,38.76445685
2852,4.0,3,6146.39750533399,"Cascais e Estoril, Cascais, Lisboa",-9.45676719216982,38.71503215
2853,2.0,2,4080.4597701149423,"Alcabideche, Cascais, Lisboa",-9.4090463,38.7338374
2854,4.0,3,8881.578947368422,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2855,2.0,2,7254.901960784314,"Estrela, Lisboa",-9.163197932988131,38.7075024
2856,2.0,2,7577.319587628866,"Estrela, Lisboa",-9.163197932988131,38.7075024
2857,4.0,4,5909.090909090909,"Cascais e Estoril, Cascais, Lisboa",-9.45676719216982,38.71503215
2858,1.0,3,6769.2307692307695,"Areeiro, Lisboa",-9.1333962,38.7423786
2859,1.0,1,7020.54794520548,"Santo António, Lisboa",-9.148989723959597,38.7217012
2860,2.0,3,9441.087613293052,"Santo António, Lisboa",-9.148989723959597,38.7217012
2861,,3,2438.709677419354,"Póvoa de Santa Iria e Forte da Casa, Vila Franca de Xira, Lisboa",-9.063360526368816,38.8640307
2862,1.0,1,4866.666666666667,"Misericórdia, Lisboa",-9.148208839964797,38.7106835
2863,2.0,2,4128.053917438921,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Oeiras, Lisboa",-9.314443310006252,38.69325455
2864,2.0,2,3959.5619208087614,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Oeiras, Lisboa",-9.314443310006252,38.69325455
2865,2.0,2,4719.764011799411,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Oeiras, Lisboa",-9.314443310006252,38.69325455
2866,2.0,3,4795.698924731183,"Arroios, Lisboa",-9.139259937314238,38.7316044
2867,1.0,2,1454.5454545454545,"Lourinhã e Atalaia, Lourinhã, Lisboa",-9.292061554582268,39.2535099
2868,1.0,2,1728.3950617283951,"Lourinhã e Atalaia, Lourinhã, Lisboa",-9.292061554582268,39.2535099
2869,1.0,2,3011.3636363636365,"Águas Livres, Amadora, Lisboa",-9.2204373553897,38.7455524
2870,2.0,3,4666.666666666667,"Carcavelos e Parede, Cascais, Lisboa",-9.347880631331488,38.69215555
2871,1.0,2,8241.758241758242,"Estrela, Lisboa",-9.163197932988131,38.7075024
2872,2.0,4,2679.558011049724,"Carnaxide e Queijas, Oeiras, Lisboa",-9.244178908941116,38.72609605
2873,2.0,1,4422.222222222223,"Estrela, Lisboa",-9.163197932988131,38.7075024
2874,3.0,3,8757.9011499505,"Santo António, Lisboa",-9.148989723959597,38.7217012
2875,2.0,2,2900.5524861878453,"Venteira, Amadora, Lisboa",-9.240497507432714,38.74675855
2876,2.0,2,2939.0681003584227,"Venteira, Amadora, Lisboa",-9.240497507432714,38.74675855
2877,2.0,2,3040.6212664277177,"Venteira, Amadora, Lisboa",-9.240497507432714,38.74675855
2878,3.0,3,2594.696969696969,"Venteira, Amadora, Lisboa",-9.240497507432714,38.74675855
2879,3.0,3,2589.80044345898,"Venteira, Amadora, Lisboa",-9.240497507432714,38.74675855
2880,3.0,3,2611.9733924611974,"Venteira, Amadora, Lisboa",-9.240497507432714,38.74675855
2881,3.0,3,2619.04761904762,"Venteira, Amadora, Lisboa",-9.240497507432714,38.74675855
2882,2.0,2,2865.2968036529683,"Venteira, Amadora, Lisboa",-9.240497507432714,38.74675855
2883,2.0,2,2973.744292237443,"Venteira, Amadora, Lisboa",-9.240497507432714,38.74675855
2884,1.0,1,7083.333333333333,"Alvalade, Lisboa",-9.13931818806065,38.7474901
2885,2.0,2,3002.283105022831,"Venteira, Amadora, Lisboa",-9.240497507432714,38.74675855
2886,1.0,2,6818.181818181818,"Santo António, Lisboa",-9.148989723959597,38.7217012
2887,1.0,1,11081.632653061224,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2888,2.0,1,9769.23076923077,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2889,2.0,2,8022.9885057471265,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2890,2.0,2,9942.528735632184,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2891,2.0,2,7898.876404494382,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2892,2.0,2,8126.436781609195,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2893,2.0,2,8183.908045977011,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2894,2.0,1,11176.470588235294,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2895,3.0,2,9525.773195876289,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
2896,1.0,2,10148.148148148148,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
